FID,geom,OBJECTID,KABUPATEN,KECAMATAN,KELURAHAN,SUMBER,Shape_Leng,Shape_Area
ADMINISTRASI_KOTABOGOR_2014_25K_AR.1,"MULTIPOLYGON (((692377.6361999996 9275274.3605, 692382.6633000001 9275253.7229, 692386.4704999998 9275243.5706, 692386.6321 9275243.1396, 692390.6008000001 9275238.6416, 692430.5530000003 9275216.9458, 692494.0597999999 9275179.8983, 692494.1804 9275179.8351, 692507.2056 9275170.4478, 692508.0252 9275169.8571, 692522.7357999999 9275149.8412, 692529.7942000004 9275132.8946, 692533.2575000003 9275114.2684, 692540.2993999999 9275094.3325, 692570.8255000003 9275059.1296, 692582.9139 9275040.1635, 692602.8606000002 9274997.0823, 692612.2526000002 9274982.3353, 692612.324 9274982.281, 692617.6041000001 9274978.0464, 692627.9589999998 9274969.7418, 692633.3036000002 9274967.5722, 692643.8869000003 9274965.1909, 692653.1474000001 9274963.6034, 692662.4078000002 9274964.1326, 692678.8119999999 9274967.5722, 692693.6287000002 9274972.3347, 692707.1224999996 9274978.1555, 692721.6745999996 9274987.1514, 692734.6392000001 9274995.8826, 692740.1955000004 9275001.1743, 692744.9579999996 9275011.2285, 692750.335 9275023.8855, 692772.1643000003 9275044.9925, 692784.7061999999 9275054.2106, 692793.8261000002 9275055.4104, 692807.7780999998 9275049.6516, 692818.0199999996 9275035.6486, 692818.3739999998 9275035.1645, 692818.4643999999 9275034.9819, 692832.5351999998 9275013.8743, 692835.9748 9275010.4348, 692839.9435999999 9275009.641, 692845.2352999998 9275010.1702, 692853.4374000002 9275012.2868, 692860.0520000001 9275016.7848, 692864.2852999996 9275021.0181, 692870.1061000004 9275022.8702, 692877.5144999996 9275023.3994, 692883.0707999999 9275022.0764, 692889.9499000004 9275018.9014, 692895.2416000003 9275013.0806, 692903.3130000001 9274998.6885, 692903.4134 9274998.582, 692903.6398999998 9274998.1056, 692913.0197999999 9274978.3761, 692920.2101999996 9274949.9519, 692920.2348999996 9274938.4742, 692913.9269000003 9274928.2563, 692886.2538000001 9274914.4291, 692872.2770999996 9274906.9706, 692862.0970999999 9274896.2498, 692861.5493000001 9274895.6729, 692859.5005999999 9274889.936, 692860.1578000002 9274878.6455, 692863.5974000003 9274869.6497, 692869.4182000002 9274854.3038, 692887.4099000003 9274774.1349, 692898.5225 9274727.8327, 692909.4364999998 9274708.5689, 692910.4529999997 9274707.2454, 692924.7559000002 9274693.5603, 692937.1913999999 9274682.1832, 692945.1288999999 9274672.3936, 692952.2726999996 9274660.2227, 692956.506 9274651.2269, 692957.2998000002 9274645.1415, 692955.4477000004 9274639.5852, 692952.5373 9274634.8227, 692942.1343 9274627.8812, 692941.9952999996 9274627.7884, 692915.8512000004 9274612.1876, 692900.1496000001 9274598.0455, 692895.3870999999 9274592.7539, 692892.7412999999 9274586.6684, 692892.2121000001 9274579.7892, 692895.9162999997 9274557.035, 692897.5038000001 9274545.1288, 692896.7100999998 9274537.4558, 692893.2704999996 9274528.46, 692885.8620999996 9274518.1412, 692872.0373 9274507.7528, 692871.9046999998 9274507.6532, 692860.7267000005 9274501.4724, 692848.8203999996 9274494.0641, 692838.5016000001 9274486.6557, 692832.1516000004 9274480.3057, 692827.1244999999 9274467.6057, 692822.3619999997 9274451.4661, 692820.8135000002 9274436.969, 692820.7753999997 9274436.86, 692820.7832000004 9274436.6851, 692821.3037 9274425.0077, 692823.1557 9274416.541, 692826.0662000002 9274409.6618, 692833.9336999999 9274398.5537, 692844.233 9274391.1056, 692869.8002000004 9274382.556, 692870.1249000002 9274382.4474, 692870.6583000002 9274382.4138, 692875.7603000002 9274381.5683, 692890.1086999997 9274379.1906, 692916.5910999998 9274379.5189, 692917.3984000003 9274379.468, 692917.9719000002 9274379.6968, 692934.9820999997 9274381.8893, 692948.7405000003 9274386.7577, 692969.0604999997 9274399.246, 692988.0992999999 9274411.3442, 693005.1451000003 9274413.2659, 693010.3356999997 9274413.8511, 693026.2106999997 9274413.6394, 693038.6990999999 9274412.5812, 693047.5891000004 9274412.3694, 693055.4206999997 9274413.0044, 693062.1941 9274415.3327, 693067.9090999998 9274419.7778, 693077.4341000002 9274428.0328, 693089.0308999997 9274438.8919, 693103.4691000003 9274448.9878, 693121.6725000003 9274457.0312, 693131.6158999996 9274460.0142, 693132.2559000002 9274460.2062, 693140.0875000004 9274460.4179, 693147.7074999996 9274459.3595, 693156.5976 9274456.1846, 693166.5459000003 9274447.7179, 693175.9212999996 9274439.6462, 693178.5581 9274437.5367, 693182.4738999996 9274436.4783, 693186.2373000002 9274436.8621, 693186.4552999996 9274436.8002, 693194.3097000001 9274438.6126, 693208.3324999996 9274443.6398, 693221.5617000004 9274444.6981, 693232.9389000004 9274441.7876, 693241.6700999998 9274440.9939, 693248.0201000003 9274438.3481, 693250.9304999998 9274435.9667, 693252.7827000003 9274429.3522, 693253.3119000001 9274422.2084, 693245.3743000003 9274381.1979, 693237.4367000004 9274320.3437, 693231.0866999999 9274302.6166, 693225.0012999997 9274288.8581, 693212.5658999998 9274272.454, 693204.8929000003 9274265.0456, 693196.6908999998 9274262.3998, 693189.5471000001 9274261.8706, 693183.4616999999 9274265.0456, 693175.8603999997 9274271.9546, 693175.1297000004 9274272.1324, 693160.9720999999 9274283.2225, 693151.4471000005 9274284.81, 693143.5094999997 9274284.0163, 693136.7626999998 9274281.2381, 693132.0000999998 9274275.6819, 693131.4647000004 9274267.9828, 693131.2423 9274267.7202, 693133.5559 9274259.7671, 693137.2600999996 9274249.4484, 693142.2871000003 9274242.3708, 693203.1414999999 9274207.9749, 693212.0711000003 9274198.7145, 693217.2038000003 9274191.5965, 693217.2087000003 9274191.5898, 693217.6935 9274180.1935, 693215.7090999996 9274171.5946, 693211.8176999995 9274152.1853, 693213.8777000001 9274125.8697, 693217.9099000003 9274101.2846, 693223.2297 9274086.5549, 693228.5223000003 9274071.9006, 693231.8092 9274066.3522, 693222.3110999996 9274057.6923, 693221.0702999998 9274055.5209, 693209.9035 9274051.3333, 693189.9304999998 9274043.4825, 693188.0367 9274042.9416, 693186.8192999996 9274042.9416, 693184.5197000001 9274044.8353, 693182.4907 9274045.6469, 693179.7852999996 9274045.5116, 693177.0799000002 9274044.8353, 693172.8866999997 9274044.4295, 693167.6112000002 9274043.7532, 693161.5241 9274044.2942, 693159.9008999998 9274043.7532, 693158.9540999997 9274042.4004, 693158.8186999997 9274040.2361, 693157.8718999997 9274038.613, 693156.6545000002 9274037.5308, 693155.5723000001 9274036.3133, 693155.0312999999 9274035.6371, 693155.0312999999 9274034.2843, 693155.7077000001 9274032.2554, 693155.5723000001 9274030.7674, 693154.7607000005 9274030.091, 693152.0554 9274028.6031, 693148.2679000003 9274025.7625, 693147.0504999999 9274024.004, 693144.8860999998 9274018.8638, 693136.6349 9274024.5451, 693128.6540999999 9274031.0379, 693121.7553000003 9274036.584, 693116.7505000001 9274042.6709, 693119.1853 9274043.7532, 693121.8907000003 9274045.3763, 693124.5959999999 9274047.5406, 693126.7603000002 9274050.1108, 693127.3013000004 9274052.0045, 693127.3013000004 9274053.3572, 693126.3545000004 9274059.0384, 693126.0839 9274062.9612, 693126.4813000001 9274064.5503, 693122.1070999997 9274065.9714, 693121.0355000002 9274066.9635, 693119.3680999996 9274069.6794, 693118.9401000002 9274070.6068, 693112.6694999998 9274069.1781, 693101.3614999996 9274066.4796, 693099.5173000004 9274066.0395, 693098.2103000004 9274068.1307, 693096.5433 9274072.8139, 693093.8446000004 9274081.7834, 693091.2890999997 9274089.1171, 693091.2701000003 9274089.1424, 693089.4687000001 9274095.7173, 693089.4556999998 9274095.8521, 693087.4946999997 9274103.0558, 693086.1183000002 9274112.0243, 693085.5198999997 9274116.2347, 693081.9192000004 9274122.2762, 693077.6359000001 9274129.463, 693077.2451 9274130.1188, 693053.5604999997 9274128.8091, 693012.3701 9274127.7278, 693012.0091000004 9274127.7183, 693010.8814000003 9274126.0702, 693008.7648 9274123.9535, 692997.8109999998 9274122.7496, 692981.6052000001 9274121.4267, 692975.6525999997 9274117.1307, 692956.2608000003 9274120.0888, 692945.0159 9274122.0732, 692941.3778999997 9274140.2633, 692936.6163999997 9274168.8324, 692891.6622000001 9274165.5357, 692877.1101000002 9274164.5435, 692865.2038000003 9274164.5435, 692857.5970000001 9274166.1972, 692848.9979999997 9274166.5279, 692832.1308000004 9274165.8665, 692811.2948000003 9274163.2206, 692799.3885000004 9274162.2284, 692787.4823000003 9274161.2362, 692787.4823000003 9274151.3143, 692786.4901 9274147.0149, 692785.8285999997 9274143.3768, 692784.1749999998 9274134.7779, 692752.0942000002 9274138.7466, 692693.5549999997 9274144.0383, 692693.2242999999 9274148.9992, 692675.3649000004 9274147.6763, 692674.9362000003 9274147.8762, 692663.9656999996 9274152.99, 692518.0532 9274140.6869, 692521.2281999998 9274100.6024, 692523.9664000003 9274044.523, 692420.7786999997 9274039.7605, 692338.7577 9274035.5271, 692260.9700999996 9274037.6438, 692196.7096999995 9274040.0779, 692195.1072000004 9273982.1939, 692199.8328999998 9273973.4169, 692195.5994999995 9273965.3735, 692188.9848999996 9273960.4787, 692177.3432999998 9273953.8641, 692165.1723999996 9273946.5881, 692161.3718999997 9273952.4392, 692133.8191999998 9273935.0787, 692114.2400000002 9273914.7057, 692106.6831 9273903.8566, 692109.2572999997 9273873.9344, 692110.1390000004 9273826.3347, 692110.1388999997 9273814.4284, 692106.1701999996 9273809.5336, 692095.0576999998 9273808.6076, 692092.2795000002 9273802.5222, 692089.2368999999 9273788.1023, 692070.8002000004 9273763.7, 692070.3498999998 9273764.2128, 691989.8913000003 9273855.835, 691921.2388000004 9273928.0181, 691897.3042000001 9273947.0129, 691886.6765999999 9273969.823, 691879.8918000003 9273989.6282, 691874.6107999999 9274005.0437, 691878.2255999995 9274040.2985, 691882.5038999999 9274082.0236, 691867.6478000004 9274180.8771, 691867.0198999997 9274186.9209, 691865.0708999997 9274205.68, 691864.7153000003 9274209.103, 691864.0045999996 9274215.9433, 691864.0039999997 9274215.9487, 691862.3562000003 9274231.8095, 691857.0645000003 9274290.0179, 691847.4732999997 9274365.0936, 691841.8509 9274410.0728, 691839.1235999996 9274488.8011, 691835.7626999998 9274508.3881, 691832.6168999998 9274525.8876, 691827.1419000002 9274537.4487, 691823.2768000001 9274547.2055, 691819.3461999996 9274557.5757, 691817.9600999998 9274565.9697, 691817.1809 9274570.6884, 691829.3150000004 9274574.6199, 691831.5654999996 9274575.1784, 691843.2145999996 9274578.0693, 691866.2323000003 9274584.3476, 691880.7781999996 9274589.7709, 691883.0636999998 9274591.8402, 691887.9590999996 9274596.2724, 691891.0801999997 9274603.8406, 691892.8881000001 9274621.308, 691890.0192 9274633.8969, 691888.4606999997 9274639.8233, 691884.9342 9274648.7323, 691882.4094000002 9274656.0563, 691881.4983999999 9274656.9599, 691875.3822999997 9274663.0265, 691864.0438999999 9274666.7547, 691863.4277999997 9274666.9573, 691863.4365999997 9274667.1879, 691863.7779000001 9274676.1759, 691864.3596999999 9274680.0946, 691866.0427000001 9274691.4302, 691868.5236 9274711.6455, 691868.5140000004 9274712.4027, 691868.3649000004 9274724.1074, 691868.2855000002 9274742.7606, 691870.8140000002 9274767.8048, 691871.1036999999 9274783.0875, 691871.5789000001 9274818.6689, 691873.8470000001 9274825.5983, 691876.7575000003 9274838.9598, 691878.3449999997 9274845.4421, 691882.4460000005 9274859.2004, 691886.6793999998 9274875.7369, 691889.9867000002 9274901.2693, 691891.2808999997 9274919.4973, 691891.7849000003 9274928.2587, 691889.7953000003 9274946.5025, 691889.2855000002 9274958.899, 691886.3339999998 9274972.9618, 691884.7861000001 9274981.9672, 691885.4391999999 9274988.2017, 691886.2154000001 9275001.3315, 691889.0389999999 9275024.9327, 691889.8920999998 9275044.7398, 691891.8860999998 9275088.5926, 691896.0738000004 9275097.1395, 691895.3886000002 9275112.0892, 691894.3572000004 9275118.2507, 691893.3761 9275123.7278, 691888.3631999996 9275150.5346, 691890.3559999997 9275150.9008, 691896.4943000004 9275151.9592, 691910.8876999998 9275151.7475, 691926.7626999998 9275152.8058, 691944.9660999998 9275153.0175, 691944.5427999999 9275172.9142, 691953.6443999996 9275183.7092, 691963.4225000003 9275205.4328, 691993.6464 9275191.0602, 692004.8913000003 9275183.2182, 692010.7116999999 9275179.159, 692019.5367 9275171.9847, 692026.0316000003 9275166.7047, 692029.2423 9275163.7244, 692051.2155999998 9275143.328, 692073.2648 9275126.6727, 692083.8011999996 9275120.4272, 692086.6594000002 9275118.7316, 692102.0358999996 9275113.152, 692117.4274000004 9275111.9145, 692117.8925999999 9275111.9129, 692118.8932999996 9275111.9094, 692131.2440999998 9275111.8667, 692140.3399999999 9275116.572, 692144.3272000002 9275128.0056, 692144.3410999998 9275132.0117, 692144.3644000003 9275138.731, 692144.3764000004 9275142.216, 692136.5345000001 9275157.6379, 692124.0300000003 9275176.0942, 692119.6458999999 9275182.5648, 692102.5329999998 9275203.9581, 692096.8481999999 9275211.0648, 692083.4754999997 9275225.3216, 692074.2520000003 9275227.4765, 692051.9879000001 9275232.6781, 692044.0307999998 9275234.5371, 692039.3154999996 9275240.8692, 692039.3825000003 9275260.2111, 692042.5663000001 9275284.9417, 692045.6708000004 9275279.0033, 692047.4354999997 9275283.3563, 692051.6688999999 9275292.3522, 692057.2251000004 9275300.0251, 692070.7346999999 9275312.9131, 692078.3919000002 9275317.7522, 692089.5044 9275319.8689, 692104.8502000002 9275320.6626, 692112.2586000003 9275317.4876, 692117.8148999996 9275312.7251, 692133.9912999999 9275292.3918, 692142.6379000004 9275284.7006, 692154.3273999998 9275272.2438, 692164.9107999997 9275266.1584, 692173.1129000001 9275262.9834, 692179.4628999997 9275264.0417, 692190.5754000004 9275273.5667, 692201.6744999997 9275297.9171, 692215.0610999996 9275318.7266, 692222.5539999995 9275330.3744, 692243.9603000004 9275339.8825, 692245.1815999998 9275340.0567, 692285.5609999998 9275347.121, 692301.1715000002 9275345.5335, 692312.8131999997 9275341.8294, 692328.159 9275336.0085, 692340.8590000002 9275330.4522, 692353.5591000002 9275319.6043, 692367.5820000004 9275296.5855, 692377.6361999996 9275274.3605)))",1,KOTA BOGOR,KEC. BOGOR BARAT,KEL. BALUMBANGJAYA,"Bappeda Kota Bogor, 2014",6687.0139,1255898.8236
