FID,geom,kdepum,wadmkd,wadmkc,wadmkk,wadmpr,no_,nama_kecam,kode_kecam,kode_desa_,kode_desa1,nama_desa_,f1__priori,f2__priori,f3__priori,f4__priori,f5__priori,f6__priori,f7__priori,f8__priori,f9__priori,f10__prior,f11__prior,ikp,rank,p_komp,objectid_1
peta_tingkat_persentase_penduduk_dengan_tingkat_kesejahteraan.1,"MULTIPOLYGON (((-6.619977375999869 106.81446847099984, -6.619997981999889 106.81445062299987, -6.620008844999891 106.81444121499982, -6.620009055999876 106.81444137599983, -6.620018321999882 106.81443250699984, -6.620105667999867 106.81434890099985, -6.620203641999894 106.81424095399984, -6.6202219659998915 106.81422076499986, -6.620240293999844 106.81420057099984, -6.620262688999873 106.81417589699984, -6.620270744999886 106.81416580199983, -6.620290384999893 106.81414118899986, -6.62032326199986 106.81409999099982, -6.6203332059998585 106.81405982399986, -6.6203711689998705 106.81390648099983, -6.620440977999893 106.81362449899984, -6.620509471999896 106.81331017699985, -6.620521987999868 106.81326828299986, -6.620607697999876 106.81298136499983, -6.62061535699988 106.81295572799985, -6.620689219999892 106.81270847199984, -6.620733890999846 106.81259499399984, -6.620773634999896 106.81252097299983, -6.620809750999886 106.81247618699985, -6.6208254559998965 106.81245671299985, -6.620902469999894 106.81238231799985, -6.620903326999869 106.81238148999985, -6.62091615899985 106.81237423799986, -6.621011790999862 106.81232019999985, -6.621016890999871 106.81231634299985, -6.621026885999898 106.81230878399982, -6.6211019579998585 106.81226924999982, -6.621103585999866 106.81226839199987, -6.621107009999864 106.81226779299983, -6.621194950999867 106.81225241899985, -6.621271187999897 106.81223909199986, -6.621304665999873 106.81223323999987, -6.621486686999875 106.81221291399983, -6.621832188999888 106.81217433399986, -6.621833794999845 106.81217407799983, -6.621838368999847 106.81217405599985, -6.622227359999872 106.81217009599983, -6.622280924999842 106.81217603299986, -6.622432030999877 106.81219955199983, -6.622552481999864 106.81223252899986, -6.6226881379998614 106.81229426999984, -6.622929543999846 106.81241860199981, -6.62308839299985 106.81248377699984, -6.623177290999848 106.81250807399982, -6.62321721699985 106.81250945099983, -6.623248842999859 106.81251054099982, -6.623271321999853 106.81251131599984, -6.623336480999883 106.81248667299988, -6.623365764999877 106.81246396499985, -6.62339789799987 106.81243904799983, -6.623413185999855 106.81242067799987, -6.623434420999875 106.81239515999982, -6.62346120399988 106.81230977499985, -6.623462422999895 106.81230588599983, -6.623472027999899 106.81226546399985, -6.623493519999871 106.81217501299984, -6.623495360999844 106.81216726299984, -6.6234984559998535 106.81215423599987, -6.623514569999859 106.81197692999986, -6.623521708999848 106.81189838299987, -6.6235225309998516 106.81188934099983, -6.623568559999882 106.81138286799984, -6.62358838099985 106.81116476999985, -6.623604963999898 106.81095783399986, -6.6236119179998525 106.81087104899986, -6.62361548999988 106.81082646999984, -6.623647565999848 106.81047694399984, -6.623650696999876 106.81044283099983, -6.623675762999852 106.81033667199985, -6.623688661999867 106.81030482699983, -6.623744735999851 106.81016638699982, -6.623797013999851 106.81013583499983, -6.62381390599987 106.81012596199987, -6.62386445199988 106.81009642299983, -6.623924327999847 106.81007750099987, -6.624010510999856 106.81006106799983, -6.624104621999864 106.81004665599983, -6.624132584999843 106.81004237399982, -6.624321660999869 106.81001913899986, -6.624514422999853 106.80996880299983, -6.62456953999984 106.80994268599984, -6.624599512999882 106.80992365599985, -6.624653477999887 106.80988557299987, -6.624755748999888 106.80976730499982, -6.624840224999874 106.80963131499983, -6.624898072999856 106.80949718599982, -6.624928294999878 106.80942711299987, -6.624937792999876 106.80929277199984, -6.624940589999852 106.80925320499985, -6.624898332999889 106.80917851899984, -6.624886607999855 106.80915779399984, -6.624792626999891 106.8090877739998, -6.62477779199989 106.80907672199982, -6.6246246599998555 106.80902620699983, -6.6244551979998825 106.80898278899988, -6.6244203699998545 106.80897386599986, -6.6246750609998655 106.80891350499985, -6.624714497999865 106.80890706199985, -6.624863267999873 106.80888276099984, -6.624863455999875 106.80888266199986, -6.624956890999867 106.80888085499981, -6.62499864799989 106.80888657799983, -6.625021384999887 106.80888969399984, -6.625028623999895 106.80889068599981, -6.625088325999886 106.80891961299983, -6.625116901999862 106.80895560499984, -6.625138221999893 106.80901310099986, -6.625173609999848 106.80914959999987, -6.625187657999876 106.80923338699984, -6.625225122999867 106.80941688199982, -6.625306106999888 106.80974941199987, -6.625315631999885 106.80978852099987, -6.62532460599985 106.80980787799984, -6.625357406999885 106.80987862999984, -6.625393573999847 106.80993235299985, -6.625500245999862 106.81003265099987, -6.6255080119998695 106.81003995199984, -6.625514128999871 106.81004400199983, -6.625591204999897 106.81009502399986, -6.6256286419998975 106.81011980499984, -6.625667344999871 106.81013430099983, -6.6256826539998634 106.81013685099983, -6.6257290269998945 106.81014457499981, -6.625778425999872 106.81014215499984, -6.625783580999868 106.81014190299982, -6.625828129999861 106.81012771099984, -6.625869868999845 106.81009628199985, -6.625895873999895 106.8100504419998, -6.625907513999865 106.8100074199998, -6.6259119919998595 106.80996006599986, -6.625911280999871 106.80994477699984, -6.6259112819998665 106.80994475099983, -6.625909330999862 106.80990263699984, -6.625896690999895 106.80982650999984, -6.625845623999881 106.80966974999986, -6.625802942999857 106.80956552199986, -6.625802011999869 106.80955882799982, -6.62579801799987 106.80953012699985, -6.625795948999867 106.80951525499985, -6.625824800999886 106.80947588399984, -6.625875180999886 106.80943659299983, -6.625943517999849 106.80939377799987, -6.625967853999869 106.80939212799986, -6.626062619999891 106.80957954099986, -6.626330483999854 106.80992742499986, -6.626542119999872 106.81011361199985, -6.626703149999886 106.81023681399984, -6.626989760999866 106.81036346399982, -6.6272228429998865 106.81040917199982, -6.627276634999847 106.81041833999984, -6.6273094739998735 106.81043341299984, -6.627343112999858 106.81044232799987, -6.627349747999891 106.81040286999986, -6.627351701999861 106.8103912529998, -6.627353249999854 106.81038204799985, -6.627354050999857 106.81037728499987, -6.627381916999899 106.81021157799985, -6.627386108999846 106.8101866459998, -6.627387608999841 106.81017772899986, -6.627389368999873 106.81016726099985, -6.627393174999869 106.81014462999987, -6.627393351999872 106.81014357699985, -6.6274524269998984 106.80979228699984, -6.627446540999843 106.80968662099987, -6.627394509999848 106.80959034399986, -6.627394114999874 106.80958986899984, -6.627369619999883 106.80952485299987, -6.627329182999889 106.80941752199983, -6.627330343999888 106.80941739699985, -6.627313567999894 106.80937101099984, -6.627301474999884 106.80933757199986, -6.627264081999874 106.80933856999987, -6.626816097999864 106.80943472299982, -6.626804403999845 106.80943723299983, -6.626786974999876 106.80943656799985, -6.6267266389998865 106.80942123999984, -6.626704253999866 106.80941555299985, -6.626616969999844 106.80939337899989, -6.626571125999848 106.80936766299983, -6.626544642999846 106.80935280699983, -6.62652033599986 106.80933917299984, -6.626423369999855 106.80928478099987, -6.626351471999869 106.80919422499983, -6.626337524999854 106.80917657799985, -6.626316469999867 106.80902543799985, -6.626360763999885 106.80879344399985, -6.626369794999874 106.80874614099987, -6.626454225999882 106.80848529899981, -6.626600408999847 106.80803368099981, -6.62660133899985 106.80802956299985, -6.626642703999863 106.80784638999984, -6.6266880639998655 106.80764553199981, -6.626732518999889 106.80727884899983, -6.6266905779998835 106.80695494699985, -6.62666254999985 106.80686980499986, -6.626626560999881 106.80676047999982, -6.626519591999885 106.80654430799984, -6.626390782999894 106.80639277599984, -6.626240133999857 106.80630588599986, -6.6261842569998946 106.80629168399987, -6.626067812999879 106.80626208699982, -6.626066847999856 106.80626217999982, -6.625964292999899 106.80627205299982, -6.625852135999852 106.80628285099985, -6.625679331999866 106.80634701599986, -6.625376944999887 106.80649697799983, -6.625160797999882 106.80664725399984, -6.625000430999847 106.80677156199985, -6.6248523329998985 106.80685281599985, -6.624728982999871 106.80691552199983, -6.624619414999844 106.80696627199984, -6.624522179999843 106.80700662899984, -6.624436006999847 106.80703792899983, -6.624359443999853 106.80706158499983, -6.624291038999872 106.80707900699986, -6.624229430999865 106.80709175599982, -6.624173350999886 106.80710102199983, -6.624121981999878 106.80710717299986, -6.6240745999998865 106.80711065299984, -6.624030571999902 106.80711176099982, -6.623989262999858 106.80711078999987, -6.623950040999859 106.80710796299985, -6.623912087999857 106.80710372399984, -6.623874864999867 106.80709821999984, -6.623837733999866 106.80709182199986, -6.623800967999869 106.80708460499983, -6.623764747999846 106.80707664399985, -6.623729432999853 106.80706786699983, -6.623695206999886 106.80705834699985, -6.62366251999984 106.80704816199984, -6.623631552999858 106.80703738799987, -6.623602575999855 106.80702594899981, -6.623575861999855 106.80701384699985, -6.6235512309998805 106.80700085799982, -6.623528230999883 106.80698653299982, -6.623506773999881 106.80697057399982, -6.623489527999853 106.80695522499985, -6.623486499999873 106.80695252999983, -6.623467047999869 106.80693217799985, -6.623454775999875 106.80691705299985, -6.623448238999885 106.80690899599983, -6.623429712999867 106.80688268299988, -6.623411287999859 106.80685308899984, -6.623392965999846 106.80682036499987, -6.623374924999867 106.80678510599985, -6.623357433999871 106.80674761299986, -6.623340489999892 106.80670840599983, -6.623324184999862 106.80666785999983, -6.623320197999847 106.80665708699986, -6.62330887799985 106.80662649699988, -6.623294475999875 106.80658461599987, -6.623281339999865 106.80654266499984, -6.623269290999846 106.80650019499986, -6.623258419999876 106.80645668599983, -6.62324872999986 106.80641168999985, -6.623240132999884 106.80636461099984, -6.623232810999896 106.80631500099987, -6.623231077999864 106.80630036699985, -6.6232265829998775 106.80626241199987, -6.623221544999897 106.80620617399985, -6.6232176949998545 106.80614598899984, -6.623214765999849 106.80608148299984, -6.623212576999862 106.80601235699983, -6.623210947999867 106.80593838499982, -6.6232096079998835 106.80585941899983, -6.623206986999866 106.80568508499984, -6.623205256999853 106.80558926699986, -6.623203003999865 106.80548777999986, -6.62320031399989 106.80538219099982, -6.623197088999887 106.80527466199985, -6.623193592999855 106.80516728099985, -6.623189816999882 106.80506205999986, -6.623185753999879 106.80496108899986, -6.623181577999875 106.80486638099985, -6.623177190999884 106.80478009699982, -6.623172767999878 106.80470372999987, -6.6231679499999 106.80463645799983, -6.623162379999854 106.80457701199981, -6.623155702999872 106.80452389999984, -6.623147560999858 106.80447592699983, -6.623137506999882 106.80443167499985, -6.623125364999882 106.80438980199985, -6.623110686999867 106.80434903899983, -6.623105921999897 106.80433795899984, -6.623093116999857 106.80430818899981, -6.623072925999881 106.80426733099985, -6.623050202999851 106.80422676099982, -6.6230253069998914 106.80418670599984, -6.622998329999887 106.80414761199987, -6.622974814999879 106.80411658899982, -6.622969539999845 106.80410962999986, -6.622939118999882 106.80407305899986, -6.622907424999854 106.80403827299983, -6.622874457999872 106.80400541999985, -6.622840489999848 106.80397450299985, -6.622803988999889 106.80394402399988, -6.622785369999888 106.80393493399981, -6.622708993999854 106.80389764599983, -6.622300175999871 106.80369805599986, -6.622107886999887 106.80360417899982, -6.622065801999867 106.80359314099987, -6.622024164999888 106.80358277499984, -6.6219831589998845 106.80357308199984, -6.621942965999864 106.80356391399982, -6.62190367299988 106.80355534599985, -6.621865372999853 106.80354737799985, -6.621828064999845 106.80353993499985, -6.621791659999842 106.80353309199984, -6.621756426999893 106.80352692499986, -6.621722185999859 106.80352128299985, -6.621689118999855 106.80351616799985, -6.621657133999891 106.80351172699986, -6.621625687999855 106.80350795899984, -6.621594239999896 106.80350501099987, -6.621562245999857 106.80350295599982, -6.621529074999872 106.80350186699987, -6.6214940899998584 106.80350196399986, -6.621456840999859 106.80350324499983, -6.621416693999862 106.80350593299985, -6.621373197999876 106.80350987499988, -6.621326984999859 106.80351500199983, -6.62127859999984 106.80352093999986, -6.621178391999851 106.80353384799987, -6.621127835999887 106.80354015099984, -6.621077913999869 106.80354600999982, -6.621029442999857 106.80355097799982, -6.620982782999849 106.80355490999985, -6.620938115999849 106.80355780399984, -6.620895167999864 106.80355988499988, -6.620854032999861 106.80356122699983, -6.620814434999859 106.80356197799985, -6.620776375999896 106.80356228799987, -6.620762246999877 106.80356226499983, -6.62070423799989 106.80356217499985, -6.620636349999843 106.80356177899985, -6.62060326599985 106.8035612119998, -6.620570274999892 106.80356019699987, -6.62053701299985 106.80355858499986, -6.6205030319998475 106.8035562239998, -6.620468059999869 106.80355304099983, -6.6204317349998725 106.80354880799986, -6.620393785999882 106.80354345099984, -6.620354575999872 106.80353704599986, -6.620314466999873 106.80352951799983, -6.620273907999862 106.80352109499985, -6.620233351999873 106.80351185099984, -6.620219740999888 106.80350840999984, -6.620203935999853 106.80355548699984, -6.6201253589998466 106.80378954299982, -6.620085856999853 106.80390720499986, -6.62008063099987 106.80392277499983, -6.620078821999844 106.80392816199982, -6.620058808999859 106.80392430899987, -6.620054771999865 106.80392353199984, -6.619780884999873 106.80387079699983, -6.619542005999878 106.80377423299986, -6.6194131019998705 106.80369720699987, -6.619355931999878 106.80363001199984, -6.619303578999876 106.80355326299986, -6.619230167999863 106.80345650099986, -6.619161693999874 106.80337251799985, -6.619057282999878 106.80330335599984, -6.61904548199985 106.8032985649998, -6.619040231999892 106.80329643399986, -6.619023981999845 106.80328983599982, -6.619003129999872 106.80328136899983, -6.61901659899988 106.80331952299987, -6.619019802999873 106.80332859699986, -6.619025088999849 106.80334356999984, -6.619038951999842 106.80338283799986, -6.619077122999871 106.80346522799982, -6.619124087999896 106.80356659999985, -6.619142207999885 106.80360570999983, -6.61925633199988 106.80379991099984, -6.619297749999847 106.80385883899983, -6.619377712999866 106.80397260799982, -6.619463858999868 106.80405071099983, -6.619556545999875 106.80413474699982, -6.61962854399988 106.80419368399983, -6.6197282799998645 106.80427532699987, -6.61986523599987 106.80435286099983, -6.619922927999853 106.80438101899985, -6.619926394999852 106.80438271099985, -6.619988302999871 106.80441292599984, -6.620098181999855 106.80445878099982, -6.620114212999884 106.80446408699981, -6.620110555999843 106.80447321299982, -6.620102493999896 106.80449334099984, -6.620057909999874 106.80460463799983, -6.620023286999898 106.80469107199987, -6.619922544999871 106.80494256199987, -6.619977385999876 106.80496473099983, -6.6200180959998844 106.80498118799983, -6.620017432999848 106.80498375599984, -6.619946071999866 106.80526025199981, -6.619945302999868 106.80526323199985, -6.619908670999876 106.80525393099983, -6.619811457999876 106.80522925099986, -6.6194837469998635 106.80587880199984, -6.619469236999891 106.80592181299983, -6.619440059999848 106.80605089899984, -6.619338992999847 106.80621321699982, -6.619237837999864 106.80634290799983, -6.619223625999867 106.80636112899982, -6.619204949999844 106.80635123999987, -6.619048740999889 106.80626852499984, -6.6189556239998835 106.80621921899986, -6.6187885759998455 106.80662726299985, -6.618751883999863 106.80674884099983, -6.618737598999843 106.80679617199986, -6.618734045999847 106.80680794399986, -6.618734670999886 106.80680869499986, -6.618779426999853 106.80685831099983, -6.618769177999898 106.80689837599984, -6.6187656829998565 106.80691203899983, -6.618726009999852 106.80706713099983, -6.618662519999845 106.80731532999984, -6.6186244499998885 106.80746415099983, -6.618621111999886 106.80748710299986, -6.618606981999877 106.80781810199983, -6.618607590999861 106.80784890399987, -6.618607592999899 106.80784897199983, -6.61862468999985 106.80793247699984, -6.618628796999847 106.80795253399981, -6.618635232999884 106.80798396599982, -6.61863761399988 106.80799559299983, -6.618647291999849 106.80801779099983, -6.618663432999856 106.80805481399985, -6.618664436999869 106.80810193999986, -6.618685965999846 106.80820165199984, -6.618692851999899 106.80823354499985, -6.618733600999891 106.80842228099982, -6.618737910999841 106.80862897899983, -6.61873919299987 106.80874880399986, -6.618679709999897 106.80892165199982, -6.618678272999859 106.80892582699983, -6.618678251999854 106.80892588699982, -6.618666487999892 106.8089564559998, -6.618627458999897 106.80905786699984, -6.6186264159998425 106.80906057799984, -6.6185438049998595 106.80923072399986, -6.618512265999844 106.80927765699983, -6.618478904999878 106.80930355699985, -6.618323960999846 106.80942780699986, -6.6183162989998765 106.80943501199984, -6.61825547599986 106.80949220199984, -6.618079513999845 106.8095410259998, -6.618062913999867 106.80954563199981, -6.618017319999894 106.80955456199986, -6.617875123999885 106.80960414899982, -6.617870330999865 106.80960593599985, -6.617843785999895 106.80961583399984, -6.617760900999856 106.80964673999986, -6.617711551999865 106.80966514099983, -6.617567810999874 106.80973224399987, -6.617447618999878 106.80978835299982, -6.617439441999892 106.80979216999982, -6.617293671999876 106.80985501599987, -6.61722132899988 106.80989800099987, -6.617109582999858 106.80996439699983, -6.617009711999884 106.81001675899984, -6.616566277999852 106.81024924699986, -6.616453846999861 106.81030819299987, -6.61640213099989 106.81033514499984, -6.616474951999893 106.81041523399985, -6.616477222999863 106.81041773299987, -6.616609924999896 106.81057158799986, -6.6167052639998785 106.81068212399983, -6.616734044999848 106.81071549299986, -6.616945605999862 106.81095567699982, -6.617135642999842 106.81119093399987, -6.617161318999851 106.81122271899984, -6.617311191999843 106.81139825799985, -6.617324610999876 106.81141206699982, -6.6177290729998814 106.81182828099982, -6.61783557099986 106.81194688399985, -6.617839902999866 106.81195170899986, -6.617911598999886 106.81199864599985, -6.617954869999866 106.81202226599981, -6.617982690999867 106.81203745299986, -6.61801364599987 106.81206559899985, -6.618131625999894 106.8121728759998, -6.618261871999866 106.81235155099985, -6.618270221999893 106.81236215999985, -6.618455780999883 106.81259793499983, -6.618532240999886 106.81266681799985, -6.61866851299985 106.81278958599985, -6.6187533119998845 106.81291550999981, -6.618760221999851 106.81292577099981, -6.618879478999845 106.81306846699982, -6.619035550999883 106.81323191299983, -6.61905823699985 106.81325566999983, -6.619065711999867 106.81326572399985, -6.619107982999853 106.81332258399983, -6.619495453999864 106.81384098699985, -6.619796887999857 106.81424428199983, -6.619799839999844 106.81424780899985, -6.619813149999884 106.81426370799984, -6.619875833999887 106.81433859099987, -6.619977375999869 106.81446847099984)))",32.71.01.1001,Kelurahan Batu Tulis,Bogor Selatan,Kota Bogor,Jawa Barat,13,BOGOR SELATAN,32.71.01,32.71.01.1001,3271010013,BATUTULIS,1,3,2,1,6,6,4,6,6,5,4,69.4212,45,4,13
